Date,Close,TWD,TAIEX,SOX,TAIBOR,DIJA
2017-09-22,218.5,30.17,10449.68,1149.59,0.25,22349.59
2017-09-25,217,30.19,10335.89,1126.94,0.25,22296.09
2017-09-26,214,30.26,10257.02,1126.4,0.25,22284.32
2017-09-27,215,30.3,10326.68,1153,0.25,22340.71
2017-09-28,214,30.39,10296.45,1161.69,0.25,22381.2
2017-09-29,216.5,30.32,10329.94,1171.74,0.25,22405.09
2017-09-30,216.5,30.31,10383.94,1178.75,0.25,22557.6
2017-10-02,220.5,30.4,10465.16,1178.75,0.25,22557.6
2017-10-03,222.5,30.43,10469.35,1182.43,0.25,22641.67
2017-10-05,224.5,30.34,10518.27,1186.07,0.25,22775.39
2017-10-06,224.5,30.37,10532.81,1191.45,0.25,22773.67
2017-10-11,233,30.21,10641.19,1215.19,0.25,22872.89
2017-10-12,237.5,30.19,10711.44,1211.1,0.25,22841.01
2017-10-13,237.5,30.11,10724.09,1219.21,0.25,22871.72
2017-10-16,238,30.14,10774.21,1224.99,0.25,22956.96
2017-10-17,235.5,30.18,10723.15,1224.12,0.25,22997.44
2017-10-18,237.5,30.19,10720.28,1228.16,0.25,23157.6
2017-10-19,239,30.21,10760.29,1225.05,0.25,23163.04
2017-10-20,237.5,30.22,10728.88,1231.34,0.25,23328.63
2017-10-23,239,30.24,10735.21,1237.14,0.25,23273.96
2017-10-24,238,30.25,10743.78,1245.38,0.25,23441.76
2017-10-25,238,30.26,10750.57,1229.27,0.25,23329.46
2017-10-26,236,30.21,10734.76,1237.03,0.25,23400.86
2017-10-27,239,30.14,10709.11,1263.55,0.25,23434.19
2017-10-30,243,30.18,10756.87,1265.91,0.25,23348.74
2017-10-31,243,30.15,10793.8,1275.61,0.25,23377.24
2017-11-01,242.5,30.13,10806.36,1271.51,0.25,23435.01
2017-11-02,241,30.17,10788.51,1277.34,0.25,23516.26
2017-11-03,239,30.16,10800.77,1299.97,0.25,23539.19
2017-11-06,239.5,30.18,10786.19,1317.34,0.25,23548.42
2017-11-07,244,30.16,10840.34,1316.55,0.25,23557.23
2017-11-08,242.5,30.17,10818.99,1321.13,0.25,23563.36
2017-11-09,241,30.2,10743.27,1294.66,0.25,23461.94
2017-11-10,240.5,30.15,10732.67,1303.06,0.25,23422.21
2017-11-13,239.5,30.17,10683.92,1306.58,0.25,23439.7
2017-11-14,240,30.1,10687.18,1305,0.25,23409.47
2017-11-15,237.5,30.08,10630.65,1293.2,0.25,23271.28
2017-11-16,238,30.06,10625.04,1313.11,0.25,23458.36
2017-11-17,241.5,30.05,10701.64,1306.93,0.25,23358.24
2017-11-20,238.5,30.08,10664.55,1322.81,0.25,23430.33
2017-11-21,243,30,10779.24,1337.92,0.25,23590.83
2017-11-22,242,29.94,10822.59,1329.1,0.25,23526.18
2017-11-23,242.5,29.99,10854.57,1341.69,0.25,23557.99
2017-11-24,244,29.96,10854.09,1341.69,0.25,23557.99
2017-11-27,237,29.99,10750.93,1324.15,0.25,23580.78
2017-11-28,234,29.98,10707.07,1323.08,0.25,23836.71
2017-11-29,234.5,29.98,10713.55,1265.01,0.25,23940.68
2017-11-30,226,29.98,10560.44,1272.55,0.25,24272.35
2017-12-01,231,29.97,10600.37,1258.65,0.25,24231.59
2017-12-04,234,30.02,10651.11,1227.85,0.25,24290.05
2017-12-05,229.5,29.98,10566.85,1228.51,0.25,24180.64
2017-12-06,227,30.01,10393.92,1232.26,0.25,24140.91
2017-12-07,226.5,30.02,10355.76,1244.52,0.25,24211.48
2017-12-08,227,30.01,10398.62,1238.24,0.25,24329.16
2017-12-11,227.5,30.01,10473.09,1245.58,0.25,24386.03
2017-12-12,227.5,30,10443.28,1233.18,0.25,24504.8
2017-12-13,227,30.01,10470.7,1233.04,0.25,24585.43
2017-12-14,230.5,29.99,10538.01,1232.43,0.25,24508.66
2017-12-15,230,29.95,10491.44,1250.89,0.25,24651.74
2017-12-18,227,29.99,10506.52,1277.91,0.25,24792.2
2017-12-19,225,29.96,10467.34,1276.52,0.25,24754.75
2017-12-20,224.5,29.98,10504.52,1285.44,0.25,24726.65
2017-12-21,225,29.96,10488.97,1271.81,0.25,24782.29
2017-12-22,227.5,29.89,10537.27,1271.17,0.25,24754.06
2017-12-25,228.5,29.9,10522.49,1258.88,0.25,24746.21
2017-12-26,226,29.94,10421.91,1258.88,0.25,24746.21
2017-12-27,225,29.92,10486.67,1263.36,0.25,24774.3
2017-12-28,226,29.82,10567.64,1266.3,0.25,24837.51
2017-12-29,229.5,29.66,10642.86,1253.05,0.25,24719.22
2018-01-02,232.5,29.62,10710.73,1287.7,0.25,24824.01
2018-01-03,237,29.58,10801.57,1309.86,0.25,24922.68
2018-01-04,239.5,29.58,10848.63,1317.24,0.25,25075.13
2018-01-05,240,29.44,10879.8,1325.71,0.25,25295.87
2018-01-08,242,29.51,10915.75,1335.54,0.25,25283
2018-01-09,242,29.53,10914.89,1322.57,0.25,25385.8
2018-01-10,236.5,29.58,10831.09,1306.22,0.25,25369.13
2018-01-11,235,29.59,10810.06,1314.34,0.25,25574.73
2018-01-12,237,29.59,10883.96,1322.1,0.25,25803.19
2018-01-15,240,29.52,10956.31,1325.97,0.25,25792.86
2018-01-16,240.5,29.54,10986.11,1325.97,0.25,25792.86
2018-01-17,242,29.54,11004.8,1364.29,0.25,26115.65
2018-01-18,248.5,29.55,11071.57,1370.56,0.25,26017.81
2018-01-19,255.5,29.34,11150.85,1372.03,0.25,26071.72
2018-01-22,261.5,29.18,11231.46,1382.41,0.25,26214.6
2018-01-23,266,29.21,11253.11,1392.86,0.25,26210.81
2018-01-24,258,29.11,11152.16,1360.68,0.25,26252.12
2018-01-25,258,29.11,11165.95,1337.62,0.25,26392.79
2018-01-26,255,29.07,11147.1,1381.27,0.25,26616.71
2018-01-29,258.5,29.19,11221.81,1378.42,0.25,26439.48
2018-01-30,253,29.22,11076.78,1350.44,0.25,26076.89
2018-01-31,255,29.16,11103.79,1361.5,0.25,26149.39
2018-02-01,259.5,29.16,11160.25,1355.07,0.25,26186.71
2018-02-02,259.5,29.3,11126.23,1317.98,0.25,25520.96
2018-02-05,253,29.4,10946.25,1255.81,0.25,24345.75
2018-02-06,239,29.2,10404,1301.66,0.25,24912.77
2018-02-07,240,29.35,10551.54,1272.5,0.25,24893.35
2018-02-08,238.5,29.43,10528.52,1218.66,0.25,23860.46
2018-02-09,232.5,29.31,10371.75,1255.81,0.25,24190.9
2018-02-12,236.5,29.3,10421.09,1279.14,0.25,24601.27
2018-02-21,242.5,29.23,10714.44,1325.35,0.25,24797.78
2018-02-22,239.5,29.28,10662.38,1322.09,0.25,24962.48
2018-02-23,245,29.24,10794.55,1351.09,0.25,25309.99
2018-02-26,246.5,29.2,10836.7,1380.27,0.25,25709.27
2018-02-27,246,29.28,10815.47,1374.72,0.25,25410.03
2018-03-01,243,29.29,10785.79,1340.14,0.25,24608.98
2018-03-02,240,29.27,10698.17,1363.78,0.25,24538.06
2018-03-05,241.5,29.26,10642.9,1375.86,0.25,24874.76
2018-03-06,250,29.2,10784.34,1396.47,0.25,24884.12
2018-03-07,247,29.25,10745.32,1400.47,0.25,24801.36
2018-03-08,249.5,29.32,10823.24,1402.05,0.25,24895.21
2018-03-09,250.5,29.24,10864.82,1431.16,0.25,25335.74
2018-03-12,254,29.26,11002.1,1445.9,0.25,25178.61
2018-03-13,259,29.25,11095.63,1423.46,0.25,25007.03
2018-03-14,257,29.19,11038.8,1423.5,0.25,24758.12
2018-03-15,255,29.13,11018.45,1422.07,0.25,24873.66
2018-03-16,255,29.11,11027.7,1422.54,0.25,24946.51
2018-03-19,255,29.17,11046.9,1394.82,0.25,24610.91
2018-03-20,253,29.15,11010.84,1405.5,0.25,24727.27
2018-03-21,252.5,29.07,11011.07,1407.98,0.25,24682.31
2018-03-22,251.5,29.18,11005.84,1368.98,0.25,23957.89
2018-03-23,245,29.18,10823.33,1323.92,0.25,23533.2
2018-03-26,243.5,29.08,10840.05,1380.1,0.25,24202.6
2018-03-27,251,29.18,10986.79,1327.94,0.25,23857.71
2018-03-28,245,29.14,10865.66,1299.82,0.25,23848.42
2018-03-29,244,29.1,10845.92,1328.9,0.25,24103.11
2018-03-30,246,29.08,10906.22,1277.01,0.25,23644.19
2018-03-31,247.5,29.13,10919.49,1277.01,0.25,23644.19
2018-04-02,246.5,29.13,10888.27,1277.01,0.25,23644.19
2018-04-03,244,29.13,10821.53,1302.09,0.25,24033.36
2018-04-09,245,29.24,10893.53,1273.8,0.25,23979.1
2018-04-10,245.5,29.18,10927.18,1314.54,0.25,24408
2018-04-11,248,29.2,10974.02,1315.06,0.25,24189.45
2018-04-12,245,29.28,10955.29,1339.66,0.25,24483.05
2018-04-13,244.5,29.31,10965.39,1329.4,0.25,24360.14
2018-04-16,243.5,29.34,10954.55,1332.52,0.25,24573.04
2018-04-17,238,29.35,10810.45,1357.72,0.25,24786.63
2018-04-18,238,29.29,10847.89,1343.78,0.25,24748.07
2018-04-19,244.5,29.38,10971.22,1285.88,0.25,24664.89
2018-04-20,229,29.45,10779.38,1270.83,0.25,24462.94
2018-04-23,226.5,29.59,10697.13,1253.98,0.25,24448.69
2018-04-24,227,29.61,10579.5,1243.67,0.25,24024.13
2018-04-25,225,29.68,10559.97,1242.19,0.25,24083.83
2018-04-26,222,29.64,10488.58,1268.21,0.25,24322.34
2018-04-27,223.5,29.56,10553.43,1258.11,0.25,24311.19
2018-04-30,227,29.62,10657.88,1244.4,0.25,24163.15
2018-05-02,223,29.79,10618.81,1259.42,0.25,23924.98
2018-05-03,220.5,29.67,10514.18,1267.44,0.25,23930.15
2018-05-04,223,29.67,10529.37,1296.73,0.25,24262.51
2018-05-07,223.5,29.81,10604.91,1308.48,0.25,24357.32
2018-05-08,228,29.8,10691.38,1318.02,0.25,24360.21
2018-05-09,229.5,29.92,10703.35,1336.68,0.25,24542.54
2018-05-10,229.5,29.71,10760.21,1360.72,0.25,24739.53
2018-05-11,233,29.75,10858.98,1350.46,0.25,24831.17
2018-05-14,233,29.81,10952.39,1367.5,0.25,24899.41
2018-05-15,230.5,29.91,10874.73,1351.1,0.25,24706.41
2018-05-16,230.5,29.84,10897.57,1370.1,0.25,24768.93
2018-05-17,226.5,29.93,10833.81,1364.87,0.25,24713.98
2018-05-18,223.5,29.93,10830.84,1345.2,0.25,24715.09
2018-05-21,229,29.88,10966.2,1359.34,0.25,25013.29
2018-05-22,229,29.87,10938.73,1366.97,0.25,24834.41
2018-05-23,228.5,29.97,10886.18,1373.95,0.25,24886.81
2018-05-24,229,29.93,10936.93,1378.72,0.25,24811.76
2018-05-25,228.5,29.94,10942.3,1390.84,0.25,24753.09
2018-05-28,227,29.95,10987.77,1380.92,0.25,24361.45
2018-05-29,225,30.05,10964.12,1380.92,0.25,24361.45
2018-05-30,221,29.92,10821.17,1389.91,0.25,24667.78
2018-05-31,224,29.97,10874.96,1379,0.25,24415.84
2018-06-01,224,29.8,10949.08,1411.31,0.25,24635.21
2018-06-04,229,29.73,11109.5,1422.67,0.25,24813.69
2018-06-05,229,29.8,11100.11,1428.51,0.25,24799.98
2018-06-06,230,29.66,11201.83,1437.94,0.25,25146.39
2018-06-07,230,29.77,11251.75,1424.34,0.25,25241.41
2018-06-08,227,29.84,11156.42,1412.29,0.25,25316.53
2018-06-11,226,29.82,11149.23,1408.99,0.25,25322.31
2018-06-12,229,29.86,11144.79,1416.37,0.25,25320.73
2018-06-13,232,29.84,11173.21,1414.48,0.25,25201.2
2018-06-14,226.5,29.93,11013.98,1423.12,0.26,25175.31
2018-06-15,231,30.13,11087.47,1422.04,0.26,25090.48
2018-06-19,225,30.17,10904.19,1391.58,0.26,24700.21
2018-06-20,226,30.18,10927.44,1398.6,0.26,24657.8
2018-06-21,226.5,30.32,10941.07,1381.01,0.26,24461.7
2018-06-22,227.5,30.3,10899.28,1371,0.26,24580.89
2018-06-25,218,30.37,10786.46,1328.04,0.26,24252.8
2018-06-26,214.5,30.4,10742.17,1333.4,0.26,24283.11
2018-06-27,213,30.51,10701.03,1300.51,0.26,24117.59
2018-06-28,212,30.56,10654.28,1311.64,0.26,24216.05
2018-06-29,216.5,30.46,10836.91,1313.7,0.26,24271.41
2018-07-02,214,30.53,10777.94,1321.81,0.26,24307.18
2018-07-03,214.5,30.55,10715.72,1297.71,0.26,24174.82
2018-07-04,216,30.5,10721.87,1332.96,0.26,24356.74
2018-07-05,214.5,30.52,10611.81,1332.96,0.26,24356.74
2018-07-06,217,30.43,10608.57,1349.19,0.26,24456.48
2018-07-09,221.5,30.31,10720.28,1358.03,0.26,24776.59
2018-07-10,222,30.35,10756.89,1372.25,0.26,24919.66
2018-07-11,220,30.65,10676.84,1336.71,0.26,24700.45
2018-07-12,220.5,30.5,10738.38,1346.2,0.26,24924.89
2018-07-13,224.5,30.57,10864.54,1340.83,0.26,25019.41
2018-07-16,223.5,30.53,10817.45,1339.24,0.26,25064.36
2018-07-17,221.5,30.53,10778.99,1358.99,0.26,25119.89
2018-07-18,223,30.59,10842.46,1369.46,0.26,25199.29
2018-07-19,224.5,30.68,10835.38,1365.82,0.26,25064.5
2018-07-20,237.5,30.59,10932.11,1359.19,0.26,25058.12
2018-07-23,241,30.62,10946.89,1361.38,0.26,25044.29
2018-07-24,241,30.61,10995.39,1346.58,0.26,25241.94
2018-07-25,240.5,30.46,10965.79,1353.15,0.26,25414.1
2018-07-26,241,30.59,11010.61,1378.42,0.26,25527.07
2018-07-27,244.5,30.56,11075.78,1372.24,0.26,25451.06
2018-07-30,245.5,30.57,11033.54,1358.56,0.26,25306.83
2018-07-31,246,30.57,11057.51,1367.47,0.26,25415.19
2018-08-01,248,30.61,11098.13,1365.11,0.26,25333.82
2018-08-02,244.5,30.71,10929.77,1378.83,0.26,25326.16
2018-08-03,247,30.59,11012.43,1381.64,0.26,25462.58
2018-08-06,245.5,30.64,11024.1,1389.22,0.26,25502.18
2018-08-07,241.5,30.54,10983.44,1400,0.26,25628.91
2018-08-08,247.5,30.58,11075.25,1403.77,0.26,25583.75
2018-08-09,247,30.65,11028.07,1389.06,0.26,25509.23
2018-08-10,245,30.73,10983.68,1354.8,0.26,25313.14
2018-08-13,240.5,30.85,10748.92,1356.75,0.26,25187.7
2018-08-14,243.5,30.81,10824.23,1354.19,0.26,25299.92
2018-08-15,241.5,30.88,10716.75,1334.86,0.26,25162.41
2018-08-16,239,30.75,10683.9,1333.09,0.26,25558.73
2018-08-17,239.5,30.71,10690.96,1323.41,0.26,25669.32
2018-08-20,239.5,30.71,10699.05,1322.1,0.26,25758.69
2018-08-21,241,30.65,10792.2,1348.28,0.26,25822.29
2018-08-22,242,30.66,10804.2,1354.53,0.26,25733.6
2018-08-23,244.5,30.82,10863.13,1356.13,0.26,25656.98
2018-08-24,243.5,30.66,10809.35,1375.88,0.26,25790.35
2018-08-27,245,30.67,10902.21,1397.46,0.26,26049.64
2018-08-28,249.5,30.69,10989.55,1402.95,0.26,26064.02
2018-08-29,259,30.69,11099.57,1406.38,0.26,26124.57
2018-08-30,263.5,30.74,11093.75,1393.17,0.26,25986.92
2018-08-31,256,30.67,11063.94,1401.2,0.26,25964.82
2018-09-03,257,30.71,10964.22,1410.93,0.26,25952.48
2018-09-04,257.5,30.75,11021.38,1410.93,0.26,25952.48
2018-09-05,264,30.77,10995.13,1403.82,0.26,25974.99
2018-09-06,261,30.77,10924.3,1366.35,0.26,25995.87
2018-09-07,264,30.82,10846.99,1360.77,0.26,25916.54
2018-09-10,264.5,30.82,10725.8,1375.74,0.26,25857.07
2018-09-11,260,30.79,10752.3,1361.89,0.26,25971.06
2018-09-12,260.5,30.71,10722.57,1346.02,0.26,25998.92
2018-09-13,255,30.72,10727.23,1362.2,0.26,26145.99
2018-09-14,261,30.76,10868.14,1377.31,0.26,26154.67
2018-09-17,258,30.79,10828.61,1357.48,0.26,26062.12
2018-09-18,254.5,30.78,10760.21,1368.87,0.26,26246.96
2018-09-19,258,30.74,10857.27,1371.68,0.26,26405.76
2018-09-20,260,30.72,10831.41,1387.67,0.26,26656.98
2018-09-21,261.5,30.64,10972.41,1383.09,0.26,26743.5
2018-09-25,263.5,30.66,10978.85,1364.82,0.26,26492.21
2018-09-26,263.5,30.67,10974.19,1351.85,0.26,26385.28
2018-09-27,265,30.54,11034.19,1357.87,0.26,26439.93
2018-09-28,262.5,30.45,11006.34,1366.74,0.26,26458.31
2018-10-01,263,30.54,11051.8,1370.44,0.26,26651.21
2018-10-02,257.5,30.66,10919.63,1370.87,0.26,26773.94
2018-10-03,260,30.73,10863.94,1372.4,0.26,26828.39
2018-10-04,254,30.85,10718.91,1347.16,0.26,26627.48
2018-10-05,250,30.92,10517.12,1315.84,0.26,26447.05
2018-10-08,243.5,30.96,10455.93,1301,0.26,26486.78
2018-10-09,244,30.96,10466.83,1300.15,0.26,26430.57
2018-10-11,227.5,30.95,9806.11,1229.36,0.26,25052.83
2018-10-12,237,30.9,10045.81,1253.58,0.26,25339.99
2018-10-15,230.5,30.88,9901.12,1241.82,0.26,25250.55
2018-10-16,237,30.78,9981.1,1282.95,0.26,25798.42
2018-10-17,238.5,30.87,9979.14,1277.31,0.26,25706.68
2018-10-18,236.5,30.99,9953.73,1245.3,0.26,25379.45
2018-10-19,236,30.89,9919.26,1225.94,0.26,25444.34
2018-10-22,237,30.92,9974.28,1234.2,0.26,25317.41
2018-10-23,230,30.94,9775.2,1227.61,0.26,25191.43
2018-10-24,229.5,30.98,9759.4,1146.41,0.26,24583.42
2018-10-25,219.5,30.95,9520.79,1173.21,0.26,24984.55
2018-10-26,221,30.96,9489.18,1153,0.26,24688.31
2018-10-29,222.5,31,9516.32,1140.15,0.26,24442.92
2018-10-30,223,30.94,9526.11,1187.57,0.26,24874.64
2018-10-31,234,30.93,9802.13,1202.3,0.26,25115.76
2018-11-01,235.5,30.73,9844.74,1258.08,0.26,25380.74
2018-11-02,236.5,30.58,9906.59,1239.16,0.26,25270.83
2018-11-05,235,30.7,9889.81,1228.6,0.26,25461.7
2018-11-06,234.5,30.77,9824.95,1242.63,0.26,25635.01
2018-11-07,234,30.57,9908.35,1257.47,0.26,26180.3
2018-11-08,236.5,30.69,9945.31,1252.23,0.26,26191.22
2018-11-09,231,30.77,9830.01,1229.05,0.26,25989.3
2018-11-12,231.5,30.92,9831.21,1174.49,0.26,25387.18
2018-11-13,227.5,30.85,9775.84,1190.37,0.26,25286.49
2018-11-14,228.5,30.86,9791.88,1194.71,0.26,25080.5
2018-11-15,231,30.79,9826.46,1234.62,0.26,25289.27
2018-11-16,226,30.77,9797.09,1220.14,0.26,25413.22
2018-11-19,222,30.89,9828.69,1173.01,0.26,25017.44
2018-11-20,218,30.95,9743.99,1174.82,0.26,24465.64
2018-11-21,219,30.86,9741.52,1179.73,0.26,24464.69
2018-11-22,219,30.86,9714.71,1179.24,0.26,24285.95
2018-11-23,218.5,30.93,9667.3,1179.24,0.26,24285.95
2018-11-26,223,30.86,9765.36,1201.72,0.26,24640.24
2018-11-27,224,30.91,9778.62,1204.08,0.26,24748.73
2018-11-28,226.5,30.81,9884.31,1231.45,0.26,25366.43
2018-11-29,229,30.75,9885.36,1221.43,0.26,25338.84
2018-11-30,225.5,30.85,9888.03,1239.6,0.26,25538.46
2018-12-03,235,30.66,10137.87,1272.74,0.26,25826.43
2018-12-04,234,30.77,10083.54,1209.35,0.26,25027.07
2018-12-05,226,30.79,9916.74,1202.83,0.26,24947.67
2018-12-06,220,30.84,9684.72,1202.83,0.26,24947.67
2018-12-07,221,30.93,9760.88,1157.86,0.26,24388.95
2018-12-10,219,30.91,9647.54,1174.19,0.26,24423.26
2018-12-11,222.5,30.83,9707.04,1181.48,0.26,24370.24
2018-12-12,226.5,30.77,9816.45,1198.9,0.26,24527.27
2018-12-13,226,30.82,9858.76,1194.59,0.26,24597.38
2018-12-14,222.5,30.86,9774.16,1177.57,0.26,24100.51
2018-12-17,223.5,30.82,9787.53,1162.46,0.26,23592.98
2018-12-18,222.5,30.81,9718.82,1177.36,0.26,23675.64
2018-12-19,225.5,30.86,9783.21,1127.44,0.26,23323.66
2018-12-20,221,30.74,9674.52,1117.74,0.26,22859.6
2018-12-21,223.5,30.79,9676.67,1101.29,0.26,22445.37
2018-12-22,221.5,30.79,9646.16,1069.39,0.26,21792.2
2018-12-24,220,30.8,9639.7,1069.39,0.26,21792.2
2018-12-25,217.5,30.81,9527.09,1131.1,0.26,22878.45
2018-12-26,216.5,30.77,9478.99,1131.1,0.26,22878.45
2018-12-27,223,30.75,9641.56,1139.49,0.26,23138.82
2018-12-28,225.5,30.57,9727.41,1147.37,0.26,23062.4
